Team,Position,Name,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Golden State Warriors,G,Stephen Curry,Oklahoma City Thunder,L,02/06/2013,36:08,5,20,0.25,2,7,0.286,2,2,1.0,3,5,8,11,1,0,6,3,14,-8
Golden State Warriors,F,Harrison Barnes,Memphis Grizzlies,L,02/08/2013,34:51,2,8,0.25,0,2,0.0,2,4,0.5,0,7,7,4,0,0,2,3,6,0
Golden State Warriors,F,David Lee,Memphis Grizzlies,L,02/08/2013,40:56,10,16,0.625,0,0,0.0,6,6,1.0,2,4,6,0,1,0,2,4,26,-6
Golden State Warriors,C,Andrew Bogut,Memphis Grizzlies,L,02/08/2013,27:41,3,3,1.0,0,0,0.0,1,2,0.5,1,5,6,2,0,0,1,2,7,-2
Golden State Warriors,G,Klay Thompson,Memphis Grizzlies,L,02/08/2013,35:48,4,13,0.308,1,4,0.25,0,0,0.0,0,2,2,1,2,2,6,1,9,-5
Golden State Warriors,G,Stephen Curry,Memphis Grizzlies,L,02/08/2013,39:54,11,22,0.5,4,9,0.444,6,6,1.0,3,2,5,8,2,0,2,4,32,2
Golden State Warriors,F,Harrison Barnes,Dallas Mavericks,L,02/09/2013,28:31,4,10,0.4,2,3,0.667,2,2,1.0,1,1,2,0,0,0,0,1,12,-20
Golden State Warriors,F,David Lee,Dallas Mavericks,L,02/09/2013,20:49,4,9,0.444,0,0,0.0,2,2,1.0,0,6,6,0,0,0,3,4,10,-13
Golden State Warriors,C,Andris Biedrins,Dallas Mavericks,L,02/09/2013,13:19,0,0,0.0,0,0,0.0,0,0,0.0,2,6,8,2,0,0,0,3,0,-1
Golden State Warriors,G,Klay Thompson,Dallas Mavericks,L,02/09/2013,34:33,4,14,0.286,3,7,0.429,0,0,0.0,1,2,3,0,1,0,2,3,11,-23
Golden State Warriors,G,Stephen Curry,Dallas Mavericks,L,02/09/2013,30:45,8,23,0.348,1,3,0.333,1,1,1.0,3,4,7,4,1,0,5,2,18,-22
Golden State Warriors,F,Harrison Barnes,Houston Rockets,L,02/12/2013,27:03,2,3,0.667,0,1,0.0,3,4,0.75,0,2,2,1,0,1,2,4,7,-3
Golden State Warriors,F,David Lee,Houston Rockets,L,02/12/2013,34:36,3,10,0.3,0,0,0.0,6,8,0.75,2,10,12,4,0,1,2,6,12,-16
Golden State Warriors,C,Andrew Bogut,Houston Rockets,L,02/12/2013,26:43,3,7,0.429,0,0,0.0,0,0,0.0,4,8,12,4,0,1,2,4,6,-9
Golden State Warriors,G,Klay Thompson,Houston Rockets,L,02/12/2013,39:11,9,21,0.429,1,5,0.2,3,5,0.6,1,2,3,1,1,1,3,2,22,-14
Golden State Warriors,G,Stephen Curry,Houston Rockets,L,02/12/2013,34:37,10,19,0.526,2,5,0.4,5,6,0.833,0,5,5,6,1,0,1,4,27,-3
Golden State Warriors,F,Harrison Barnes,Utah Jazz,L,02/19/2013,18:60,1,5,0.2,0,2,0.0,1,2,0.5,0,0,0,0,1,0,1,2,3,-7
