Team,Position,Name,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Chicago Bulls,C,Carlos Boozer,Miami Heat,L,04/14/2013,38:32,5,14,0.357,0,0,0.0,6,7,0.857,6,14,20,3,2,0,4,3,16,-8
Chicago Bulls,G,Jimmy Butler,Miami Heat,L,04/14/2013,35:01,2,7,0.286,1,3,0.333,8,9,0.889,1,4,5,1,1,0,0,5,13,-13
Chicago Bulls,G,Kirk Hinrich,Miami Heat,L,04/14/2013,32:07,3,11,0.273,3,4,0.75,5,9,0.556,2,2,4,3,1,0,2,4,14,-7
Chicago Bulls,F,Jimmy Butler,Orlando Magic,W,04/15/2013,37:52,2,7,0.286,1,1,1.0,3,4,0.75,2,8,10,5,1,0,1,4,8,15
Chicago Bulls,F,Luol Deng,Orlando Magic,W,04/15/2013,31:41,8,11,0.727,2,3,0.667,0,0,0.0,1,3,4,8,1,2,2,0,18,25
Chicago Bulls,C,Carlos Boozer,Orlando Magic,W,04/15/2013,31:39,11,15,0.733,0,0,0.0,0,0,0.0,0,6,6,4,0,0,3,3,22,32
Chicago Bulls,G,Marco Belinelli,Orlando Magic,W,04/15/2013,21:26,6,9,0.667,2,4,0.5,2,2,1.0,1,0,1,2,0,0,0,2,16,9
Chicago Bulls,G,Kirk Hinrich,Orlando Magic,W,04/15/2013,33:13,5,8,0.625,4,6,0.667,0,0,0.0,0,2,2,4,3,0,1,1,14,29
Chicago Bulls,F,Luol Deng,Washington Wizards,W,04/17/2013,27:23,2,7,0.286,1,4,0.25,0,0,0.0,1,4,5,5,0,0,0,0,5,20
Chicago Bulls,F,Carlos Boozer,Washington Wizards,W,04/17/2013,37:57,8,16,0.5,0,0,0.0,3,4,0.75,4,11,15,4,0,0,2,5,19,13
Chicago Bulls,C,Nazr Mohammed,Washington Wizards,W,04/17/2013,22:00,7,12,0.583,0,0,0.0,3,3,1.0,3,4,7,0,1,0,2,4,17,21
Chicago Bulls,G,Jimmy Butler,Washington Wizards,W,04/17/2013,42:45,4,8,0.5,1,1,1.0,4,6,0.667,2,4,6,3,2,1,3,0,13,2
Chicago Bulls,G,Kirk Hinrich,Washington Wizards,W,04/17/2013,24:49,7,9,0.778,2,3,0.667,2,3,0.667,0,2,2,5,0,0,1,3,18,18
