Team,Position,Name,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Cleveland Cavaliers,G,Shaun Livingston,Philadelphia 76ers,L,03/29/2013,31:19,5,15,0.333,0,0,0.0,0,0,0.0,1,2,3,6,0,0,0,2,10,-18
Cleveland Cavaliers,F,Alonzo Gee,New Orleans Hornets,L,03/31/2013,23:14,2,6,0.333,0,1,0.0,0,2,0.0,0,1,1,2,3,0,1,4,4,-2
Cleveland Cavaliers,F,Tristan Thompson,New Orleans Hornets,L,03/31/2013,28:53,6,9,0.667,0,0,0.0,0,1,0.0,2,8,10,1,0,2,1,4,12,1
Cleveland Cavaliers,C,Tyler Zeller,New Orleans Hornets,L,03/31/2013,24:25,2,5,0.4,0,0,0.0,0,0,0.0,0,6,6,0,0,1,2,5,4,-6
Cleveland Cavaliers,G,Wayne Ellington,New Orleans Hornets,L,03/31/2013,32:39,5,10,0.5,2,4,0.5,0,0,0.0,0,2,2,4,0,0,1,1,12,-6
Cleveland Cavaliers,G,Kyrie Irving,New Orleans Hornets,L,03/31/2013,28:40,11,20,0.55,3,5,0.6,6,6,1.0,0,2,2,6,0,0,3,0,31,-4
Cleveland Cavaliers,F,Alonzo Gee,Atlanta Hawks,L,04/01/2013,32:45,5,14,0.357,1,1,1.0,0,0,0.0,2,6,8,3,1,0,3,1,11,-12
Cleveland Cavaliers,F,Tristan Thompson,Atlanta Hawks,L,04/01/2013,22:55,2,6,0.333,0,0,0.0,1,3,0.333,0,6,6,2,0,0,3,4,5,-9
Cleveland Cavaliers,C,Tyler Zeller,Atlanta Hawks,L,04/01/2013,20:16,4,6,0.667,0,0,0.0,4,4,1.0,1,1,2,1,0,0,1,5,12,-5
Cleveland Cavaliers,G,Wayne Ellington,Atlanta Hawks,L,04/01/2013,34:25,4,12,0.333,1,5,0.2,1,1,1.0,2,2,4,2,0,0,2,3,10,-5
Cleveland Cavaliers,G,Shaun Livingston,Atlanta Hawks,L,04/01/2013,36:19,6,10,0.6,0,0,0.0,2,3,0.667,0,5,5,6,2,0,2,2,14,-7
Cleveland Cavaliers,F,Alonzo Gee,Brooklyn Nets,L,04/03/2013,28:30,3,8,0.375,1,2,0.5,2,2,1.0,2,1,3,0,2,0,1,1,9,-22
Cleveland Cavaliers,F,Tristan Thompson,Brooklyn Nets,L,04/03/2013,26:53,4,11,0.364,0,0,0.0,0,1,0.0,2,6,8,2,0,0,1,2,8,-23
Cleveland Cavaliers,C,Tyler Zeller,Brooklyn Nets,L,04/03/2013,26:14,5,9,0.556,0,0,0.0,4,5,0.8,1,3,4,0,0,1,2,4,14,-19
Cleveland Cavaliers,G,Wayne Ellington,Brooklyn Nets,L,04/03/2013,28:23,2,8,0.25,1,3,0.333,0,0,0.0,1,3,4,3,2,0,1,0,5,-24
Cleveland Cavaliers,G,Kyrie Irving,Brooklyn Nets,L,04/03/2013,28:04,5,16,0.313,1,2,0.5,5,6,0.833,1,1,2,6,1,1,2,2,16,-23
Cleveland Cavaliers,F,Alonzo Gee,Boston Celtics,W,04/05/2013,33:04,8,17,0.471,0,2,0.0,0,0,0.0,3,7,10,1,1,1,1,4,16,13
Cleveland Cavaliers,F,Tristan Thompson,Boston Celtics,W,04/05/2013,41:24,10,17,0.588,0,0,0.0,9,9,1.0,7,10,17,1,0,1,1,3,29,9
Cleveland Cavaliers,C,Tyler Zeller,Boston Celtics,W,04/05/2013,25:42,4,9,0.444,0,0,0.0,1,2,0.5,0,6,6,0,0,0,1,5,9,0
Cleveland Cavaliers,G,Wayne Ellington,Boston Celtics,W,04/05/2013,36:18,5,8,0.625,1,2,0.5,1,2,0.5,1,5,6,0,1,0,1,1,12,3
Cleveland Cavaliers,G,Kyrie Irving,Boston Celtics,W,04/05/2013,37:13,4,20,0.2,2,6,0.333,1,1,1.0,0,5,5,8,2,2,4,0,11,8
Cleveland Cavaliers,F,Alonzo Gee,Orlando Magic,W,04/07/2013,31:57,7,12,0.583,3,6,0.5,2,2,1.0,1,6,7,2,0,0,1,0,19,-14
Cleveland Cavaliers,F,Tristan Thompson,Orlando Magic,W,04/07/2013,36:46,5,14,0.357,0,0,0.0,5,8,0.625,8,8,16,1,0,3,2,2,15,-2
Cleveland Cavaliers,C,Tyler Zeller,Orlando Magic,W,04/07/2013,26:23,2,10,0.2,0,0,0.0,1,2,0.5,3,3,6,0,0,2,0,3,5,-7
Cleveland Cavaliers,G,Wayne Ellington,Orlando Magic,W,04/07/2013,37:41,3,9,0.333,1,1,1.0,2,2,1.0,1,2,3,3,0,0,1,3,9,5
Cleveland Cavaliers,G,Kyrie Irving,Orlando Magic,W,04/07/2013,35:56,3,15,0.2,1,5,0.2,2,2,1.0,0,4,4,10,2,0,2,1,9,-2
Cleveland Cavaliers,F,Alonzo Gee,Indiana Pacers,L,04/09/2013,31:29,1,4,0.25,0,0,0.0,2,2,1.0,1,5,6,1,2,0,0,3,4,-2
Cleveland Cavaliers,F,Tristan Thompson,Indiana Pacers,L,04/09/2013,35:09,4,12,0.333,0,0,0.0,2,3,0.667,3,4,7,1,1,1,0,3,10,-7
Cleveland Cavaliers,C,Tyler Zeller,Indiana Pacers,L,04/09/2013,30:21,9,17,0.529,0,0,0.0,0,0,0.0,1,2,3,1,0,2,0,6,18,4
