Team,Position,Name,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Toronto Raptors,G,DeMar DeRozan,Indiana Pacers,W,02/08/2013,40:32,7,17,0.412,1,1,1.0,7,9,0.778,0,3,3,2,0,0,1,3,22,-2
Toronto Raptors,G,Kyle Lowry,Indiana Pacers,W,02/08/2013,34:24,1,4,0.25,0,0,0.0,0,0,0.0,0,1,1,6,1,2,2,3,2,-4
Toronto Raptors,F,Rudy Gay,New Orleans Hornets,W,02/10/2013,40:50,8,19,0.421,0,4,0.0,4,4,1.0,3,5,8,4,2,1,1,3,20,27
Toronto Raptors,F,Amir Johnson,New Orleans Hornets,W,02/10/2013,26:58,6,9,0.667,0,0,0.0,2,4,0.5,3,4,7,2,0,1,1,1,14,3
Toronto Raptors,C,Jonas Valanciunas,New Orleans Hornets,W,02/10/2013,34:08,5,8,0.625,0,0,0.0,1,2,0.5,4,6,10,0,0,2,2,5,11,19
Toronto Raptors,G,DeMar DeRozan,New Orleans Hornets,W,02/10/2013,31:44,3,7,0.429,0,1,0.0,1,2,0.5,0,4,4,2,0,0,4,2,7,0
Toronto Raptors,G,Kyle Lowry,New Orleans Hornets,W,02/10/2013,28:30,4,7,0.571,2,3,0.667,4,4,1.0,1,4,5,10,2,0,2,3,14,15
Toronto Raptors,F,Rudy Gay,Denver Nuggets,W,02/12/2013,25:02,6,14,0.429,1,2,0.5,4,5,0.8,3,1,4,3,3,0,2,5,17,10
Toronto Raptors,F,Amir Johnson,Denver Nuggets,W,02/12/2013,34:08,4,6,0.667,0,0,0.0,0,0,0.0,3,4,7,3,2,2,0,5,8,2
Toronto Raptors,C,Jonas Valanciunas,Denver Nuggets,W,02/12/2013,31:55,1,3,0.333,0,0,0.0,6,6,1.0,3,5,8,2,0,2,4,3,8,11
Toronto Raptors,G,DeMar DeRozan,Denver Nuggets,W,02/12/2013,38:41,8,18,0.444,0,1,0.0,6,6,1.0,2,6,8,3,2,1,2,0,22,1
Toronto Raptors,G,Kyle Lowry,Denver Nuggets,W,02/12/2013,37:03,4,10,0.4,2,4,0.5,1,1,1.0,1,3,4,10,2,0,4,3,11,0
Toronto Raptors,F,Landry Fields,New York Knicks,W,02/13/2013,23:44,2,4,0.5,0,0,0.0,0,0,0.0,1,9,10,0,0,1,2,1,4,-6
Toronto Raptors,F,Rudy Gay,New York Knicks,W,02/13/2013,40:55,4,21,0.19,0,5,0.0,3,4,0.75,1,7,8,4,1,1,1,2,11,6
Toronto Raptors,C,Jonas Valanciunas,New York Knicks,W,02/13/2013,13:10,0,1,0.0,0,0,0.0,0,0,0.0,3,2,5,0,1,1,1,4,0,2
Toronto Raptors,G,DeMar DeRozan,New York Knicks,W,02/13/2013,39:36,5,11,0.455,0,1,0.0,10,10,1.0,0,4,4,3,0,0,3,2,20,10
Toronto Raptors,G,Kyle Lowry,New York Knicks,W,02/13/2013,25:51,3,8,0.375,1,4,0.25,5,6,0.833,0,1,1,1,1,0,0,2,12,5
Toronto Raptors,F,Rudy Gay,Washington Wizards,W,02/19/2013,37:15,10,25,0.4,3,6,0.5,1,1,1.0,3,5,8,1,3,0,5,1,24,-1
Toronto Raptors,F,Amir Johnson,Washington Wizards,W,02/19/2013,39:24,2,4,0.5,0,0,0.0,2,2,1.0,2,3,5,2,2,2,0,4,6,19
Toronto Raptors,C,Jonas Valanciunas,Washington Wizards,W,02/19/2013,20:43,2,2,1.0,0,0,0.0,3,4,0.75,0,8,8,1,0,1,1,3,7,-4
Toronto Raptors,G,DeMar DeRozan,Washington Wizards,W,02/19/2013,36:38,9,18,0.5,0,0,0.0,6,7,0.857,0,3,3,3,3,0,4,4,24,19
Toronto Raptors,G,Kyle Lowry,Washington Wizards,W,02/19/2013,31:40,3,6,0.5,1,3,0.333,4,4,1.0,1,5,6,10,1,0,4,2,11,12
Toronto Raptors,F,Rudy Gay,Memphis Grizzlies,L,02/20/2013,39:10,5,15,0.333,2,3,0.667,1,2,0.5,2,7,9,3,1,0,5,3,13,-7
Toronto Raptors,F,Amir Johnson,Memphis Grizzlies,L,02/20/2013,23:57,6,10,0.6,0,0,0.0,4,4,1.0,2,3,5,0,1,2,2,5,16,-1
Toronto Raptors,C,Jonas Valanciunas,Memphis Grizzlies,L,02/20/2013,18:21,1,3,0.333,0,0,0.0,4,4,1.0,2,4,6,0,0,0,1,3,6,-9
Toronto Raptors,G,DeMar DeRozan,Memphis Grizzlies,L,02/20/2013,36:16,1,9,0.111,0,1,0.0,5,6,0.833,0,3,3,5,2,0,1,2,7,-9
Toronto Raptors,G,Kyle Lowry,Memphis Grizzlies,L,02/20/2013,36:24,3,10,0.3,2,4,0.5,4,5,0.8,3,4,7,4,0,0,3,3,12,-3
Toronto Raptors,F,Rudy Gay,New York Knicks,W,02/22/2013,41:21,11,23,0.478,1,4,0.25,9,11,0.818,1,6,7,2,2,0,2,3,32,10
Toronto Raptors,F,Landry Fields,New York Knicks,W,02/22/2013,23:22,2,4,0.5,0,0,0.0,2,2,1.0,0,2,2,0,1,0,0,5,6,4
Toronto Raptors,C,Jonas Valanciunas,New York Knicks,W,02/22/2013,21:00,1,4,0.25,0,0,0.0,1,2,0.5,3,7,10,0,0,2,1,2,3,11
